Time,Temperature,Weight,Avg. PID,Solenoid,Pump
1592944152.9267159,105.35640674427165,0.0,2.4602472133872886,True,True
1592944153.2958612,105.35640674427165,0.0,2.4602472133872886,True,True
1592944153.6628265,105.35640674427165,0.0,2.4602472133872886,True,True
1592944154.022836,105.35640674427165,0.0,2.2022236733298612,True,True
1592944154.4197872,105.32192420708692,0.0,2.2022236733298612,False,False
1592944154.7844446,105.21847877155146,0.0,2.2022236733298612,False,False
1592944155.1446571,105.11503659980134,0.0,2.577823187869103,False,False
1592944155.5140104,105.01159769152906,0.0,2.577823187869103,False,False
1592944155.8840868,104.83920676240888,0.0,2.577823187869103,False,False
1592944156.2449481,104.63234961040213,0.0,6.345902070872709,False,False
1592944156.6561062,104.49445209152043,0.0,6.345902070872709,True,True
1592944157.0344226,104.32208834689511,0.0,6.345902070872709,True,True
1592944157.396287,104.25314538554407,0.0,12.411685586249163,True,True
1592944157.7632015,104.1497336609102,0.0,12.411685586249163,True,True
1592944158.1363888,104.01185643338412,0.0,12.411685586249163,True,True
1592944158.5065742,103.80505145915194,0.0,17.23330654724446,True,True
1592944158.8735344,103.63272394052306,0.0,17.23330654724446,True,True
1592944159.244714,103.3570187402195,0.0,17.23330654724446,True,True
1592944159.6111584,103.04687808457159,0.0,22.179599736934794,True,True
1592944159.9920208,102.66785709394864,0.3,22.179599736934794,True,True
1592944160.369937,102.25442957721529,1.69,22.179599736934794,True,True
1592944160.756611,101.73771841537481,2.49,29.559462064131974,True,True
1592944161.1481853,101.32440804918576,3.07,29.559462064131974,True,True
1592944161.5211267,100.84227838698193,3.72,29.559462064131974,True,True
1592944161.895647,100.39464994811874,4.25,42.49277348723043,True,True
1592944162.2708273,99.94708252618967,4.79,42.49277348723043,True,True
1592944162.6731904,99.56841927042294,5.4,42.49277348723043,True,True
1592944163.0428858,99.18979966837357,5.98,56.05635416239954,True,True
1592944163.4161282,98.91446736803655,6.56,56.05635416239954,True,True
1592944163.8203313,98.57033444225404,7.2,56.05635416239954,True,True
1592944164.2180593,98.32946284140534,7.85,63.624677263783425,True,True
1592944164.583278,98.0542026336291,8.51,63.624677263783425,True,True
1592944164.9464192,97.88217671310571,8.99,63.624677263783425,True,True
1592944165.3215694,97.67575749559289,9.7,63.42923039703038,True,True
1592944165.7195644,97.46935124353439,10.43,63.42923039703038,True,True
1592944166.0956218,97.2629579544873,11.16,63.42923039703038,True,True
1592944166.4724734,97.12536962892297,11.73,58.505001401741495,True,True
1592944166.8330789,96.95339232122127,12.53,58.505001401741495,True,True
1592944167.21792,96.8158169535817,13.26,58.505001401741495,True,True
1592944167.5899374,96.67824734384494,14.08,54.11249662904753,True,True
1592944167.9865096,96.47190372372559,14.78,54.11249662904753,True,True
1592944168.3654077,96.33434850558258,15.59,54.11249662904753,True,True
1592944168.740789,96.19679904281313,16.22,51.70111492088586,True,True
1592944169.1108844,96.05925533469404,16.96,51.70111492088586,True,True
1592944169.4916756,95.9561013296604,17.73,51.70111492088586,True,True
1592944169.874976,95.85295056090659,18.49,51.14284427024984,True,True
1592944170.2480044,95.7498030281285,18.99,51.14284427024984,True,True
1592944170.6182427,95.6466587310212,19.76,51.14284427024984,True,True
1592944170.996278,95.57789766372775,20.54,49.94886968075779,True,True
1592944171.3780172,95.47475875872941,21.22,49.94886968075779,True,True
1592944171.7414727,95.37162308859007,21.78,49.94886968075779,True,True
1592944172.1592777,95.26849065300563,22.66,49.38963599053566,True,True
1592944172.525237,95.16536145167191,23.25,49.38963599053566,True,True
1592944172.8956585,95.09661044743801,23.94,49.38963599053566,True,True
1592944173.2704058,94.99348663584583,24.69,48.69900390422886,True,True
1592944173.649744,94.92473922449159,25.22,48.69900390422886,True,True
1592944174.0336883,94.8559932501312,25.97,48.69900390422886,True,True
1592944174.394877,94.78724871267457,26.67,48.70568415468754,True,True
1592944174.783705,94.75287698275756,27.37,48.70568415468754,True,True
1592944175.1510425,94.7185056120323,28.09,48.70568415468754,True,True
1592944175.52791,94.68413460048832,28.84,48.3838243798353,True,True
1592944175.894319,94.64976394811357,29.19,48.3838243798353,True,True
1592944176.3031752,94.61539365489755,30.15,48.3838243798353,False,False
1592944176.6629977,94.61539365489755,30.54,47.032435167194784,False,False
1592944177.036439,94.58102372082823,30.59,47.032435167194784,False,False
1592944177.4019814,94.58102372082823,30.6,47.032435167194784,False,False
1592944177.7865558,94.58102372082823,30.7,45.33644161277448,False,False
1592944178.1535902,94.61539365489755,30.7,45.33644161277448,False,False
1592944178.5176406,94.68413460048832,30.7,45.33644161277448,False,False
1592944178.9351144,94.7185056120323,30.7,43.03197693102783,False,False
