Time,Temperature,Weight,Avg. PID,Solenoid,Pump
1593165183.5460334,103.73611936525734,0.0,7.4031837309143045,True,True
1593165183.914684,103.73611936525734,0.0,7.4031837309143045,True,True
1593165184.3025455,103.70165386154284,0.0,7.4031837309143045,True,True
1593165184.6699395,103.66718871996873,0.0,7.897955856309073,False,False
1593165185.0378482,103.59825952319451,0.0,7.897955856309073,False,False
1593165185.402007,103.460405474825,0.0,7.897955856309073,False,False
1593165185.7817907,103.28809606063129,0.0,9.71808725184303,False,False
1593165186.1415517,103.04687808457159,0.0,9.71808725184303,False,False
1593165186.5135393,102.84013393453374,0.0,9.71808725184303,False,False
1593165186.897155,102.66785709394864,0.0,16.049986308908007,False,False
1593165187.2830186,102.46113682445097,0.0,16.049986308908007,True,True
1593165187.6456845,102.28887988086855,0.0,16.049986308908007,True,True
1593165188.013679,102.15108083617643,0.0,23.792841382011215,True,True
1593165188.3781,102.04773534978031,0.0,23.792841382011215,True,True
1593165188.7475376,101.87550010415818,0.0,23.792841382011215,True,True
1593165189.1127326,101.66882973997097,0.0,29.92128110485986,True,True
1593165189.4862432,101.42773076168827,0.0,29.92128110485986,True,True
1593165189.845765,101.11777238042593,0.0,29.92128110485986,True,True
1593165190.2118988,100.7734085007946,0.0,34.881987188028766,True,True
1593165190.5930727,100.3602195189299,0.0,34.881987188028766,True,True
1593165190.9642503,99.94708252618967,0.19,34.881987188028766,True,True
1593165191.339218,99.49957609624964,0.17,42.25496777240521,True,True
1593165191.7146587,99.08654735118553,0.26,42.25496777240521,True,True
1593165192.0864046,98.7423963988652,0.3,42.25496777240521,True,True
1593165192.464456,98.39828149678827,0.49,53.22861051876811,True,True
1593165192.849357,98.12301552369121,0.51,53.22861051876811,True,True
1593165193.2143295,97.84777260970446,0.55,53.22861051876811,True,True
1593165193.5800204,97.60695397108806,0.73,61.73968816538879,True,True
1593165193.955696,97.43495146188354,0.9,61.73968816538879,True,True
1593165194.334818,97.29735593588983,0.94,61.73968816538879,True,True
1593165194.6959207,97.15976617033003,1.38,62.70068438253539,True,True
1593165195.0764115,97.05657762600951,1.34,62.70068438253539,True,True
1593165195.459097,96.91899793946872,1.37,62.70068438253539,True,True
1593165195.8263898,96.88460391761872,1.71,56.5573134857616,True,True
1593165196.2030725,96.78142401137254,1.86,56.5573134857616,True,True
1593165196.5709481,96.71263920651542,2.15,56.5573134857616,True,True
1593165196.944763,96.67824734384494,2.28,49.66192068394993,True,True
1593165197.3176556,96.71263920651542,2.68,49.66192068394993,True,True
1593165197.6870043,96.64385584099817,2.94,49.66192068394993,True,True
1593165198.0608282,96.64385584099817,3.19,43.491191942525916,True,True
1593165198.431678,96.67824734384494,3.55,43.491191942525916,True,True
1593165198.8007486,96.60946469796383,3.93,43.491191942525916,True,True
1593165199.196794,96.60946469796383,4.34,39.61029050127128,True,True
1593165199.5930347,96.60946469796383,4.64,39.61029050127128,True,True
1593165199.9628994,96.60946469796383,5.19,39.61029050127128,True,True
1593165200.3311193,96.60946469796383,5.55,37.01004751866848,True,True
1593165200.702708,96.57507391473068,6.06,37.01004751866848,True,True
1593165201.0777435,96.5406834912878,6.6,37.01004751866848,True,True
1593165201.4452207,96.50629342762282,7.01,35.79932906709316,True,True
1593165201.822736,96.50629342762282,7.6,35.79932906709316,True,True
1593165202.184982,96.47190372372559,8.21,35.79932906709316,True,True
1593165202.562348,96.40312539518747,8.8,36.32742106771035,True,True
1593165202.9399424,96.36873677052405,9.48,36.32742106771035,True,True
1593165203.335571,96.33434850558258,9.99,36.32742106771035,True,True
1593165203.7107286,96.29996060035216,10.91,37.384437473696245,True,True
1593165204.0723314,96.26557305482116,11.47,37.384437473696245,True,True
1593165204.4459982,96.2311858689787,12.2,37.384437473696245,True,True
1593165204.8271208,96.16241257631317,12.71,38.69111256221056,True,True
1593165205.1858487,96.09364072226508,13.51,38.69111256221056,True,True
1593165205.5720515,96.02487030674432,14.32,38.69111256221056,True,True
1593165205.955492,96.02487030674432,15.13,40.057743300533105,True,True
1593165206.3226337,95.9561013296604,15.67,40.057743300533105,True,True
1593165206.6942647,95.85295056090659,16.67,40.057743300533105,True,True
1593165207.071377,95.8185676904426,17.29,41.01125515058167,True,True
1593165207.4637578,95.7498030281285,18.08,41.01125515058167,True,True
1593165207.8438663,95.71542123625548,18.98,41.01125515058167,True,True
1593165208.2150872,95.6466587310212,19.63,42.250205072908344,True,True
1593165208.6256866,95.57789766372775,20.53,42.250205072908344,True,True
1593165208.9732156,95.54351766928096,21.4,42.250205072908344,True,True
1593165209.3406265,95.50913803428502,22.26,43.175376570109236,True,True
1593165209.711683,95.47475875872941,23.17,43.175376570109236,True,True
1593165210.07479,95.4403798426025,23.79,43.175376570109236,True,True
1593165210.4567804,95.40600128589301,24.65,43.283448601880814,True,True
1593165210.8299463,95.33724525068166,25.52,43.283448601880814,True,True
1593165211.19802,95.26849065300563,26.49,43.283448601880814,True,True
1593165211.5973513,95.2341138932151,27.35,43.20362666788319,True,True
1593165211.9603763,95.19973749277402,28.03,43.20362666788319,True,True
1593165212.338468,95.13098576989675,28.94,43.20362666788319,True,True
1593165212.7138186,95.02786088042363,29.83,43.59012535490261,False,False
1593165213.0744927,94.99348663584583,30.53,43.59012535490261,False,False
1593165213.4554672,94.92473922449159,30.9,43.59012535490261,False,False
1593165213.827077,94.8559932501312,30.95,44.78521913520846,False,False
1593165214.195962,94.78724871267457,30.97,44.78521913520846,False,False
1593165214.5692625,94.75287698275756,31.0,44.78521913520846,False,False
1593165214.9315634,94.78724871267457,31.7,46.11662623560623,False,False
1593165215.3026218,94.82162080179573,-10.83,46.11662623560623,False,False
