Time,Temperature,Weight,Avg. PID,Solenoid,Pump
1592993361.2560763,108.56486955062704,0.0,-17.496010541740237,True,True
1592993361.6212666,108.56486955062704,0.0,-17.374490021262694,True,True
1592993361.9918773,108.53035323435594,0.0,-17.374490021262694,True,True
1592993362.353149,108.53035323435594,0.0,-17.374490021262694,False,False
1592993362.7340882,108.42680646796113,0.0,-16.870460257389617,False,False
1592993363.1009707,108.28874920464966,0.0,-16.870460257389617,False,False
1592993363.4671583,108.08167421936083,0.0,-16.870460257389617,False,False
1592993363.8636305,107.87461232348058,0.0,-13.853932007017608,False,False
1592993364.2317429,107.63305665186724,0.0,-13.853932007017608,False,False
1592993364.5994277,107.39151878907454,0.0,-13.853932007017608,False,False
1592993364.9709702,107.21900264540076,0.0,-6.9919791147834545,True,True
1592993365.3516822,107.08099627006729,0.0,-6.9919791147834545,True,True
1592993365.720222,106.94299570691994,0.0,-6.9919791147834545,True,True
1592993366.0904531,106.80500095522503,0.0,-0.1075123263838254,True,True
1592993366.4553049,106.59801972254944,0.0,-0.1075123263838254,True,True
1592993366.8440843,106.3220650788818,0.0,-0.1075123263838254,True,True
1592993367.2084157,106.04613366781336,0.0,5.541038873355902,True,True
1592993367.5700064,105.70125206588386,0.0,5.541038873355902,True,True
1592993367.9402966,105.28744203257993,0.0,5.541038873355902,True,True
1592993368.3010125,104.87368422315289,0.0,11.59026065365448,True,True
1592993368.6675029,104.42550550654192,0.0,11.59026065365448,True,True
1592993369.0384605,103.97738803213846,0.1,11.59026065365448,True,True
1592993369.4261436,103.56379546797223,0.19,21.119526999557735,True,True
1592993369.8064132,103.1502550454007,0.21,21.119526999557735,True,True
1592993370.1868527,102.80567784275257,0.24,21.119526999557735,True,True
1592993370.547554,102.49558929831014,0.24,32.86439478000409,True,True
1592993370.9352794,102.25442957721529,0.6,32.86439478000409,True,True
1592993371.3034828,102.01328757751591,0.63,32.86439478000409,True,True
1592993371.6696105,101.84105413968703,0.67,38.73122990145531,True,True
1592993372.045904,101.70327389693348,0.7,38.73122990145531,True,True
1592993372.4260423,101.53105672668276,0.86,38.73122990145531,True,True
1592993372.7936118,101.42773076168827,0.95,36.16070014259492,True,True
1592993373.2166288,101.28996786774087,1.3,36.16070014259492,True,True
1592993373.5926342,101.1866494914155,1.35,36.16070014259492,True,True
1592993373.9597359,101.15221075527235,1.4,30.038829082099824,True,True
1592993374.342531,101.04889671457892,1.73,30.038829082099824,True,True
1592993374.7129085,100.98002249378322,1.83,30.038829082099824,True,True
1592993375.1079738,100.94558592525104,2.11,24.34227542796287,True,True
1592993375.4755223,100.9111497179476,2.18,24.34227542796287,True,True
1592993375.8514888,100.87671387186165,2.52,24.34227542796287,True,True
1592993376.24003,100.87671387186165,2.84,21.08982771560754,True,True
1592993376.6177516,100.84227838698193,3.1,21.08982771560754,True,True
