Time,Boiler Temperature,Group Temperature,Weight,Avg. PID,Solenoid,Pump
1595876472.673152,105.18204496666367,85.67688629868677,-0.08,4.655109633557435,True,True
1595876473.201359,105.21647464482128,85.6085371070304,0.0,4.655109633557435,True,True
1595876473.661708,105.18204496666367,85.67688629868677,0.0,4.3998674669986855,False,False
1595876474.119782,105.18204496666367,85.64271152580527,0.0,4.3998674669986855,False,False
1595876474.6337721,105.04432986942604,85.67688629868677,0.0,4.3998674669986855,False,False
1595876475.0952427,104.87219413166115,85.67688629868677,0.0,4.9248889907047815,False,False
1595876475.6565328,104.63121927929917,85.77941274208139,0.0,4.9248889907047815,False,False
1595876476.1213365,104.45910522604069,85.98447519123904,0.0,7.427844059824307,False,False
1595876476.6856153,104.28700020557521,85.98447519123904,0.0,7.427844059824307,True,True
1595876477.142704,104.1149042164804,86.1553703063981,0.0,10.797235076408876,True,True
1595876477.7053828,103.94281725733471,86.36045613568265,0.0,10.797235076408876,True,True
1595876478.1816666,103.70191068213914,86.42882091336385,0.0,14.228716593655326,True,True
1595876478.7248445,103.42661054538105,86.53137073761343,0.0,14.228716593655326,True,True
1595876479.1691146,103.01370365490527,86.70229419937215,0.0,18.794974493558446,True,True
1595876479.6350474,102.5664464918625,86.90741405039445,0.47,18.794974493558446,True,True
1595876480.2095559,101.94726796939139,87.1125466639347,0.81,18.794974493558446,True,True
1595876480.662621,101.36259549846574,87.21511775739339,0.96,29.36020626966333,True,True
1595876481.2254207,100.74364401945945,87.45446272078979,1.46,29.36020626966333,True,True
1595876481.6819735,100.29669606805604,87.69382506404088,1.58,37.80068922645188,True,True
1595876482.2452013,99.95293134592119,87.83061135055587,1.7,37.80068922645188,True,True
1595876482.7055264,99.60920260642209,88.03580142491958,2.12,45.77326037919006,True,True
1595876483.280604,99.36861389239162,88.24100427491453,2.42,45.77326037919006,True,True
1595876483.732678,99.1624090205369,88.37781327366197,2.67,51.27739476176082,True,True
1595876484.2781367,98.99058151551027,88.51462795223577,2.97,51.27739476176082,True,True
1595876484.7566977,98.81876299823804,88.6514483113433,3.49,51.27739476176082,True,True
1595876485.2237363,98.64695346731065,88.68565428878627,3.82,53.18589046270372,True,True
1595876485.7521203,98.57823217080015,88.78827435169201,4.28,53.18589046270372,True,True
1595876486.2078624,98.47515292131781,88.95931489245159,4.8,53.18589046270372,True,True
1595876486.8039756,98.37207690590485,89.09615371818091,5.37,47.40829591558566,True,True
1595876487.2741346,98.269004124256,89.16457526232983,6.06,47.40829591558566,True,True
1595876487.8213465,98.23464724893495,89.19878656726404,6.81,42.20069785362702,True,True
1595876488.312276,98.13157877849936,89.30142261363817,7.35,42.20069785362702,True,True
1595876488.9093864,98.0628682610356,89.36984842097442,8.1,39.05551256748003,True,True
1595876489.3403246,97.9598051788554,89.43827564955046,8.8,39.05551256748003,True,True
1595876489.8745136,97.89109825328042,89.47248979683134,9.36,37.32544109271887,True,True
1595876490.3501563,97.78804055851037,89.5067042994553,10.18,37.32544109271887,True,True
1595876490.8184702,97.68498609578138,89.64356586360314,10.75,36.36067736190809,True,True
1595876491.3328784,97.58193486478889,89.6093499394957,11.61,36.36067736190809,True,True
1595876491.7949722,97.5475851725695,89.67778214310849,12.22,36.36067736190809,True,True
1595876492.3917217,97.41018999394622,89.81465081533683,13.03,36.87646056230422,True,True
1595876492.8546424,97.34149455863059,89.81465081533683,13.74,36.87646056230422,True,True
1595876493.3951445,97.27280055919177,89.84886887200105,14.66,37.30647665560545,True,True
1595876493.8616602,97.16976225210658,89.98574465341794,15.18,37.30647665560545,True,True
1595876494.4418597,97.06672717523833,90.0541846771375,16.01,38.150048834831,True,True
1595876494.9074347,96.99803891840783,90.08840522228883,16.75,38.150048834831,True,True
1595876495.4586806,96.9293520970043,90.15684737923013,17.43,38.723244915673696,True,True
1595876495.9035306,96.860666710938,90.0541846771375,18.13,38.723244915673696,True,True
1595876496.3607533,96.79198276011846,90.25951328140508,18.71,38.723244915673696,True,True
1595876496.8904536,96.68895952478093,90.2937359599779,19.56,39.04136448499206,True,True
1595876497.3547974,96.68895952478093,90.32795899415966,20.11,39.04136448499206,True,True
1595876497.9248633,96.65461916386103,90.3621823839616,20.95,39.04136448499206,True,True
1595876498.3912647,96.7233002444563,90.43063023046999,21.62,39.26151245952859,True,True
1595876498.9614446,96.75764132289838,90.49907949959169,22.31,39.26151245952859,True,True
1595876499.4126556,96.75764132289838,90.49907949959169,23.02,38.049004772871214,True,True
