Time,Boiler Temperature,Group Temperature,Weight,Avg. PID,Solenoid,Pump
1593410622.1337953,109.03212620351886,96.08248589938816,0.06,5.765409787286262,True,True
1593410622.6169548,109.03212620351886,96.08248589938816,0.0,5.765409787286262,True,True
1593410623.1146214,109.03212620351886,96.08248589938816,0.0,5.53856843032842,True,True
1593410623.590718,108.96508528550171,96.08248589938816,0.0,5.53856843032842,False,False
1593410624.0691707,108.89804573988324,96.08248589938816,0.0,5.53856843032842,False,False
1593410624.5646553,108.69693533657818,96.08248589938816,0.0,6.2732522075881025,False,False
1593410625.041205,108.49583728182897,96.1853368473508,0.0,6.2732522075881025,False,False
1593410625.5373116,108.2947515733613,96.35676224458975,0.0,6.2732522075881025,False,False
1593410626.019319,108.09367820890165,96.52819658133299,0.0,10.564371213585034,True,True
1593410626.5366144,107.89261718617686,96.63106147492351,0.55,10.564371213585034,True,True
1593410627.0167701,107.75858335975734,96.73392958754089,-0.4,14.530436978578603,True,True
1593410627.4919817,107.62455501687006,96.83680091948813,0.0,14.530436978578603,True,True
1593410627.9772394,107.35651477900194,96.93967547106713,0.0,14.530436978578603,True,True
1593410628.4692519,107.02149531455257,97.0768465486778,0.0,20.043344135986512,True,True
1593410628.9536886,106.61951716491058,97.21402335133291,0.0,20.043344135986512,True,True
1593410629.4534988,106.11711380435074,97.31690971081565,0.0,20.043344135986512,True,True
1593410629.9490955,105.61478744017236,97.45409653402282,0.13,28.673762645192227,True,True
1593410630.441757,105.14601893689952,97.55699040974359,0.26,28.673762645192227,True,True
1593410630.9445214,104.67731744644963,97.69418725569976,0.41,28.673762645192227,True,True
1593410631.434203,104.34257167990039,97.7970886493058,0.57,38.58458882748298,True,True
1593410631.9285905,104.04132970145815,97.86569136861063,0.67,38.58458882748298,True,True
1593410632.423515,103.8070495124628,97.96859813314397,0.96,38.58458882748298,True,True
1593410632.9035757,103.60625123989213,98.0372044333476,0.92,46.62674853390064,True,True
1593410633.395472,103.47239255340199,98.14011656964894,-1.52,46.62674853390064,True,True
1593410633.8871078,103.30507687624105,98.14011656964894,2.18,46.62674853390064,True,True
1593410634.3749745,103.23815299473793,98.17442133139296,1.56,49.080494936153066,True,True
1593410634.8661659,103.1712304784588,98.24303192941493,2.04,49.080494936153066,True,True
1593410635.3564706,103.07084926365219,98.27733776571502,2.25,49.080494936153066,True,True
1593410635.850228,103.00393016006716,98.3459505129486,2.49,43.383716217976044,True,True
1593410636.3504043,102.93701242141398,98.3459505129486,2.93,43.383716217976044,True,True
1593410636.9271781,102.87009604760858,98.38025742390501,3.37,43.383716217976044,True,True
1593410637.4142187,102.87009604760858,98.41456469310322,3.93,36.608924796376655,True,True
1593410637.9424589,102.80318103856796,98.44887232055335,4.3,36.608924796376655,True,True
1593410638.5582044,102.80318103856796,98.48318030626707,4.96,33.652114373754195,True,True
1593410639.051431,102.76972404580796,98.51748865025601,5.52,33.652114373754195,True,True
1593410639.5427895,102.76972404580796,98.48318030626707,6.08,31.662489418743377,True,True
1593410640.0418618,102.73626739420801,98.51748865025601,6.83,31.662489418743377,True,True
1593410640.5170758,102.66935511444613,98.51748865025601,7.48,31.662489418743377,True,True
1593410641.0158832,102.66935511444613,98.51748865025601,8.28,30.254294335508355,True,True
1593410641.5049326,102.5689892532407,98.55179735253142,9.07,30.254294335508355,True,True
1593410642.0148883,102.53553464838015,98.58610641310385,9.89,30.254294335508355,True,True
1593410642.5091188,102.46862646191008,98.58610641310385,10.75,29.98603129131694,True,True
1593410643.00863,102.36826674017264,98.55179735253142,11.69,29.98603129131694,True,True
1593410643.4998436,102.2679100877468,98.6204158319849,12.59,29.98603129131694,True,True
1593410643.9806592,102.13410599184384,98.6204158319849,13.47,31.3523423823408,True,True
1593410644.467151,102.00030735132705,98.65472560918623,14.27,31.3523423823408,True,True
1593410644.987693,101.86651416552884,98.65472560918623,15.45,31.3523423823408,True,True
1593410645.4804356,101.73272643378233,98.68903574471834,16.43,34.4345173949621,True,True
1593410645.9737163,101.56549943784337,98.72334623859288,17.39,34.4345173949621,True,True
1593410646.4676807,101.46516732977666,98.72334623859288,18.31,34.4345173949621,True,True
1593410646.9599724,101.2645123136989,98.75765709082074,19.52,37.74697563577845,True,True
1593410647.4454339,101.16418940512537,98.82627987038262,20.4,37.74697563577845,True,True
1593410647.9823968,100.99699137055366,98.8605917977384,21.66,37.74697563577845,True,True
1593410648.4674246,100.82980185116764,98.8605917977384,22.79,41.112913126471575,True,True
1593410648.9522462,100.69605636571869,98.89490408349293,23.85,41.112913126471575,True,True
1593410649.4562118,100.52888217038948,98.96352973024217,24.98,41.112913126471575,True,True
1593410649.9534342,100.36171648660454,99.03215681072048,26.14,43.61347290113605,True,True
1593410650.4597025,100.19455931306433,99.03215681072048,27.24,43.61347290113605,True,True
1593410650.9392083,99.9939819365085,99.06647088863585,28.32,45.08872937122609,True,True
1593410651.4289467,99.7934168105879,99.135100119875,29.49,45.08872937122609,True,True
1593410651.9193134,99.62628856215923,99.1694152732217,30.64,45.08872937122609,False,False
1593410652.4338696,99.39232330167643,99.23804665542484,30.86,47.75905433362541,False,False
1593410652.9281824,99.1917949141982,99.30667947171601,30.94,47.75905433362541,False,False
1593410653.4199238,99.02469727599782,99.30667947171601,30.98,49.840745408008914,False,False
1593410653.9112363,98.89102528539665,99.37531372218567,31.03,49.840745408008914,False,False
1593410654.403056,98.85760813765413,99.40963138526494,31.06,49.840745408008914,False,False
