Time,Boiler Temperature,Group Temperature,Weight,Avg. PID,Solenoid,Pump
1598680608.4871264,104.8033423667726,88.59766307872718,0.08,5.531128965265435,True,True
1598680608.934942,104.76891702647241,88.5636939104458,0.0,5.327400175074836,True,True
1598680609.3985565,104.8033423667726,88.59766307872718,0.0,5.327400175074836,True,True
1598680609.9088125,104.76891702647241,88.63163259718839,0.0,5.327400175074836,False,False
1598680610.3610923,104.70006743010312,88.66560246583994,0.0,5.612301090608708,False,False
1598680610.9382758,104.52794976332927,88.63163259718839,0.0,5.612301090608708,False,False
1598680611.4012864,104.28700020557521,88.73354325375807,0.0,6.573708167527096,False,False
1598680611.9419653,104.04606834930783,88.76751417304641,0.0,6.573708167527096,False,False
1598680612.3953319,103.80515419062628,88.90340135264626,0.0,9.83747232249423,True,True
1598680612.9901443,103.59867042320585,88.9373740232119,0.0,9.83747232249423,True,True
1598680613.4399638,103.42661054538105,89.0732682084636,0.0,14.317676489593477,True,True
1598680613.9915447,103.28896914066144,88.97134704406554,0.0,14.317676489593477,True,True
1598680614.4377964,102.97929709305993,89.10724263057806,0.0,18.444091634543266,True,True
1598680614.902239,102.63525131799756,89.17519252584398,0.0,18.444091634543266,True,True
1598680615.424174,102.08485310076284,89.34507339556674,0.0,18.444091634543266,True,True
1598680615.8835948,101.56893859576384,89.44700612233045,0.0,27.55816834548915,True,True
1598680616.5038157,100.88117870782901,89.6169010094273,0.15,27.55816834548915,True,True
1598680616.9805164,100.262317976302,89.71884214765636,0.21,35.48360510317875,True,True
1598680617.522167,99.7810624790484,89.92273388891749,0.34,35.48360510317875,True,True
1598680617.9854445,99.265509838262,89.99070060737512,0.51,43.79735677847457,True,True
1598680618.5466154,98.99058151551027,90.19460917807595,0.62,43.79735677847457,True,True
1598680619.0339687,98.64695346731065,90.29656819758567,0.91,50.98425160075217,True,True
1598680619.605308,98.44079389018755,90.39853037359185,1.0,50.98425160075217,True,True
1598680620.03397,98.23464724893495,90.56847434883665,1.4,55.97512671291546,True,True
1598680620.4932027,98.09722334015902,90.73842709430038,1.39,55.97512671291546,True,True
1598680621.0071278,97.99415918039526,90.80641064845135,1.64,55.97512671291546,True,True
1598680621.4636004,97.92545153648742,90.80641064845135,1.92,56.00139921983704,True,True
1598680622.0503268,97.82239276430316,90.97637567450282,2.28,56.00139921983704,True,True
1598680622.5040927,97.78804055851037,91.01036973248735,2.54,50.87581940854625,True,True
1598680623.0647173,97.75368871183352,91.07835890131642,2.84,50.87581940854625,True,True
1598680623.5147588,97.71933722426094,91.11235401218349,3.23,44.35161913657945,True,True
1598680624.1033673,97.68498609578138,91.18034528687636,3.67,44.35161913657945,True,True
1598680624.5630968,97.68498609578138,91.24833796558646,4.01,39.7315486148031,True,True
1598680625.091174,97.65063532638393,91.18034528687636,4.44,39.7315486148031,True,True
1598680625.5529044,97.58193486478889,91.28233483147514,4.92,39.7315486148031,True,True
1598680626.023398,97.65063532638393,91.28233483147514,5.45,35.34142151800052,True,True
1598680626.5465689,97.61628491605661,91.35032961637458,5.95,35.34142151800052,True,True
1598680627.0045867,97.61628491605661,91.38432753540712,6.58,35.34142151800052,True,True
1598680627.5820432,97.68498609578138,91.45232442669118,7.11,33.13297754852435,True,True
1598680628.0775294,97.68498609578138,91.45232442669118,7.76,33.13297754852435,True,True
1598680628.6596687,97.71933722426094,91.5543223968306,8.7,31.96710979684422,True,True
1598680629.1257606,97.75368871183352,91.5543223968306,9.2,31.96710979684422,True,True
1598680629.6919,97.71933722426094,91.5543223968306,10.1,31.016074929782746,True,True
1598680630.1636994,97.75368871183352,91.58832242244375,10.7,31.016074929782746,True,True
1598680630.7324321,97.71933722426094,91.58832242244375,11.57,30.43065002029968,True,True
1598680631.2350912,97.65063532638393,91.5543223968306,12.39,30.43065002029968,True,True
1598680631.7715414,97.65063532638393,91.65632352708576,13.2,30.23994587091645,True,True
1598680632.2202067,97.61628491605661,91.69032460613602,14.02,30.23994587091645,True,True
1598680632.6806326,97.58193486478889,91.65632352708576,14.84,30.23994587091645,True,True
1598680633.1918766,97.5475851725695,91.75832781775063,15.68,31.076320681952645,True,True
1598680633.6539314,97.51323583938643,91.69032460613602,16.54,31.076320681952645,True,True
1598680634.2360666,97.44453825008642,91.69032460613602,17.56,31.076320681952645,True,True
1598680634.7087312,97.37584209679804,91.75832781775063,18.26,32.726589939404526,True,True
1598680635.23902,97.37584209679804,91.82633243412178,19.33,32.726589939404526,True,True
1598680635.7004046,97.27280055919177,91.82633243412178,20.18,33.94833882927075,True,True
1598680636.299754,97.20410799554037,91.82633243412178,21.19,33.94833882927075,True,True
1598680636.7780843,97.10107184196681,91.96234588148441,22.21,34.83987964781697,True,True
1598680637.3180382,97.03238286738922,91.89433845533733,22.95,34.83987964781697,True,True
1598680637.764683,96.96369532828326,92.03035471264974,23.88,35.97964275664071,True,True
1598680638.2370853,96.89500922455963,91.99635012143402,24.9,35.97964275664071,True,True
1598680638.7693715,96.82632455612816,92.20038293808905,25.78,35.97964275664071,True,True
1598680639.236501,96.7233002444563,92.20038293808905,26.73,37.660547140559785,True,True
1598680639.8160834,96.65461916386103,92.16637659038284,27.92,37.660547140559785,True,True
1598680640.28305,96.55160023352254,92.20038293808905,28.89,38.57508509558489,True,True
1598680640.8360448,96.48292274020174,92.23438963712559,29.9,38.57508509558489,True,True
1598680641.2961643,96.44858453157917,92.30240408923504,30.75,39.618737990101366,True,True
1598680641.867755,96.31123528374454,92.33641184232935,31.95,39.618737990101366,False,False
1598680642.3231406,96.27689886839347,92.40442840265239,32.09,40.1621901164056,False,False
1598680642.899492,96.20822711354282,92.43843720990249,32.13,40.1621901164056,False,False
1598680643.3547146,96.10522217072467,92.43843720990249,32.16,40.5312432064891,False,False
1598680643.8131714,96.10522217072467,92.50645587863471,32.18,40.5312432064891,False,False
1598680644.3281622,96.10522217072467,92.57447595308207,32.19,40.5312432064891,False,False
