Time,Boiler Temperature,Group Temperature,Weight,Avg. PID,Solenoid,Pump
1599383431.2944613,104.76891702647241,89.92273388891749,0.0,0.9218020184092716,True,True
1599383431.7724907,104.76891702647241,89.92273388891749,0.0,0.9217967717078548,True,True
1599383432.2266006,104.73449204758646,89.85476857286965,0.0,0.9217967717078548,True,True
1599383432.7865543,104.73449204758646,89.92273388891749,0.0,0.9217967717078548,False,False
1599383433.252714,104.66564317401111,89.92273388891749,0.0,1.3050292577593747,False,False
1599383433.8437042,104.42468349936962,90.02468449253492,0.0,1.3050292577593747,False,False
1599383434.296452,104.149322691858,90.05866872832965,0.0,2.490083894212108,False,False
1599383434.8695025,103.90840094897443,90.16062353963264,0.0,2.490083894212108,False,False
1599383435.3157895,103.66749690144819,90.09265331477019,0.0,6.256701399074574,True,True
1599383435.9149907,103.42661054538105,90.33055523885105,0.0,6.256701399074574,True,True
1599383436.3757606,103.2201506038983,90.33055523885105,0.0,10.879555005595375,True,True
1599383436.9586158,103.04811057758549,90.43251846708867,0.0,10.879555005595375,True,True
1599383437.4140437,102.63525131799756,90.53448485221361,0.0,15.333493552081439,True,True
1599383437.8834724,102.32564096143021,90.63645439451989,0.0,15.333493552081439,True,True
1599383438.4219823,101.7409010865893,90.73842709430038,0.71,15.333493552081439,True,True
1599383438.9323106,101.22504063955391,90.87439560614118,1.51,25.573673236210826,True,True
1599383439.5345364,100.46859192614359,91.07835890131642,2.04,25.573673236210826,True,True
1599383439.9820926,99.91855685293925,91.11235401218349,2.34,33.62593550005119,True,True
1599383440.5608888,99.36861389239162,91.31633204840088,2.75,33.62593550005119,True,True
1599383441.0349245,98.95621709308061,91.45232442669118,3.22,42.719865242058845,True,True
1599383441.615296,98.64695346731065,91.58832242244375,3.65,42.719865242058845,True,True
1599383442.1017725,98.269004124256,91.69032460613602,4.19,50.25885139964517,True,True
1599383442.6893096,98.02851354111823,91.75832781775063,4.69,50.25885139964517,True,True
1599383443.1585975,97.78804055851037,91.86033526911885,5.28,55.705145097194226,True,True
1599383443.735267,97.61628491605661,91.99635012143402,5.99,55.705145097194226,True,True
1599383444.2031236,97.41018999394622,91.92834199278889,6.66,57.727078361627946,True,True
1599383444.6634824,97.23845409789823,92.13237059399717,7.24,57.727078361627946,True,True
1599383445.225312,97.06672717523833,92.20038293808905,8.06,57.727078361627946,True,True
1599383445.7040749,96.89500922455963,92.23438963712559,8.87,53.716475782548194,True,True
1599383446.3020546,96.7233002444563,92.26839668750408,9.83,53.716475782548194,True,True
1599383446.7596185,96.58593951824328,92.30240408923504,10.46,49.71162473947242,True,True
1599383447.3744185,96.44858453157917,92.43843720990249,11.58,49.71162473947242,True,True
1599383447.856931,96.27689886839347,92.43843720990249,12.36,47.60462112650182,True,True
1599383448.4006228,96.13955679308431,92.40442840265239,13.44,47.60462112650182,True,True
1599383448.8765407,95.96788726681756,92.5404657401386,14.35,46.6184883078365,True,True
1599383449.4640288,95.83055809922308,92.64249743333207,15.41,46.6184883078365,True,True
1599383449.9492192,95.6245751018457,92.6084865174764,16.21,46.83093245300866,True,True
1599383450.5092442,95.48726027188945,92.5404657401386,17.38,46.83093245300866,True,True
1599383450.975189,95.31562479751271,92.67650870066,18.32,47.5829352926481,True,True
1599383451.4530096,95.21264781265195,92.64249743333207,19.3,47.5829352926481,True,True
1599383451.9645438,95.04102666985241,92.74453228977727,20.27,47.5829352926481,True,True
1599383452.4294655,94.93805828286057,92.77854461158765,20.99,48.982407525646046,True,True
1599383453.02471,94.76645146804901,92.81255728491422,22.32,48.982407525646046,True,True
1599383453.5052214,94.6978112490905,92.77854461158765,23.16,49.89797611702748,True,True
1599383454.0702631,94.52621696832517,92.9145974140991,24.36,49.89797611702748,True,True
1599383454.5321949,94.42326469653555,92.88058368615943,25.35,50.38463538362724,True,True
1599383455.1481557,94.28600001296977,92.94861149359853,26.54,50.38463538362724,True,True
1599383455.6152236,94.18305525901924,93.01664070732012,27.35,50.79966945661556,True,True
1599383456.176242,94.04580059814049,93.01664070732012,28.53,50.79966945661556,True,True
1599383456.6352432,93.94286336038182,93.05065584156371,29.55,50.96242313572889,True,True
1599383457.1163716,93.80561871999542,93.15270335395813,30.53,50.96242313572889,True,True
1599383457.640427,93.7026889967825,93.18671989467984,31.49,50.96242313572889,False,False
1599383458.101671,93.5654543746934,93.2207367870484,32.27,51.77013530651052,False,False
1599383458.7037888,93.4282254763612,93.25475403107507,32.43,51.77013530651052,False,False
1599383459.1708057,93.32530755839625,93.35680787320962,32.48,52.580793635265195,False,False
1599383459.7267864,93.29100230106913,93.32278957414441,32.53,52.580793635265195,False,False
1599383460.2047672,93.22239285933948,93.35680787320962,32.53,53.177782192672524,False,False
