Time,Temperature,Weight,Avg. PID,Solenoid,Pump
1593165007.574811,97.67575749559289,5.94,35.32726698114506,True,True
1593165007.9443786,97.64135555327036,6.44,35.32726698114506,True,True
1593165008.3185716,97.64135555327036,6.87,35.32726698114506,True,True
1593165008.6861072,97.60695397108806,7.41,33.41694513327151,True,True
1593165009.065084,97.57255274903473,8.04,33.41694513327151,True,True
1593165009.4320328,97.53815188709872,8.66,33.41694513327151,True,True
1593165009.7978265,97.50375138526915,8.93,32.60512983892592,True,True
1593165010.1743493,97.46935124353439,9.74,32.60512983892592,True,True
1593165010.549552,97.46935124353439,10.22,32.60512983892592,True,True
1593165010.9286587,97.40055204030459,10.98,33.15623907783668,True,True
1593165011.2996063,97.36615297878701,11.85,33.15623907783668,True,True
1593165011.6852071,97.29735593588983,12.35,33.15623907783668,True,True
1593165012.0482209,97.2629579544873,13.11,34.61434217279199,True,True
1593165012.4180677,97.19416307171886,13.93,34.61434217279199,True,True
1593165012.7816184,97.15976617033003,14.27,34.61434217279199,True,True
1593165013.1454933,97.0909734474868,15.22,36.130647992280686,True,True
1593165013.512832,97.05657762600951,16.03,36.130647992280686,True,True
1593165013.8901677,97.05657762600951,16.61,36.130647992280686,True,True
1593165014.2637796,96.98778706288839,17.43,36.953642426290344,True,True
1593165014.654793,96.95339232122127,18.5,36.953642426290344,True,True
1593165015.021578,96.85021025566002,19.11,36.953642426290344,True,True
1593165015.3976586,96.8158169535817,19.97,37.913616861067105,True,True
1593165015.810265,96.67824734384494,20.58,37.913616861067105,True,True
1593165016.1815526,96.64385584099817,21.64,37.913616861067105,True,True
1593165016.5630715,96.60946469796383,22.27,38.95988588904371,True,True
1593165016.932955,96.5406834912878,23.13,38.95988588904371,True,True
1593165017.3149107,96.4375143795841,24.06,38.95988588904371,True,True
1593165017.7050045,96.36873677052405,24.9,39.83417666351971,True,True
1593165018.0752852,96.33434850558258,25.78,39.83417666351971,True,True
1593165018.447509,96.26557305482116,26.44,39.83417666351971,True,True
1593165018.8627803,96.19679904281313,27.35,41.5934338355075,True,True
1593165019.238799,96.12802646946759,28.11,41.5934338355075,True,True
1593165019.6065466,96.05925533469404,29.04,41.5934338355075,True,True
1593165020.0187223,95.99048563840316,30.13,42.06221722522821,False,False
1593165020.386271,95.9561013296604,30.73,42.06221722522821,False,False
1593165020.755483,95.8873337909232,31.02,42.06221722522821,False,False
1593165021.1168728,95.8185676904426,31.06,42.67304606484047,False,False
1593165021.4873493,95.8185676904426,31.08,42.67304606484047,False,False
1593165021.8737018,95.78418517952032,31.11,42.67304606484047,False,False
1593165022.2483697,95.78418517952032,31.14,42.4891950751222,False,False
1593165022.6263344,95.8185676904426,31.16,42.4891950751222,False,False
