Time,Boiler Temperature,Group Temperature,Weight,Avg. PID,Solenoid,Pump
1599109223.4127953,104.90662055627202,90.97637567450282,-0.14,6.102229691275356,True,True
1599109224.010175,104.87219413166115,91.01036973248735,0.0,6.005657703801694,True,True
1599109224.4648817,104.90662055627202,90.97637567450282,0.0,6.005657703801694,False,False
1599109225.0152605,104.87219413166115,90.94238196745773,0.0,6.0605157036040875,False,False
1599109225.4636848,104.70006743010312,91.04436414142147,0.0,6.0605157036040875,False,False
1599109225.9295685,104.52794976332927,91.11235401218349,0.0,6.0605157036040875,False,False
1599109226.4565005,104.25258028529198,91.18034528687636,0.0,7.9250211587979935,False,False
1599109226.91699,104.04606834930783,91.28233483147514,0.0,7.9250211587979935,True,True
1599109227.5031416,103.83956941563147,91.4863233989652,0.0,7.9250211587979935,True,True
1599109227.9528413,103.70191068213914,91.52032272234126,0.0,13.675818541467091,True,True
1599109228.5307417,103.52984538907312,91.58832242244375,0.0,13.675818541467091,True,True
1599109229.015048,103.32337895042504,91.69032460613602,0.0,17.35084116344479,True,True
1599109229.6070294,102.94489089203707,91.792329950336,0.0,17.35084116344479,True,True
1599109230.0669832,102.46324195778317,91.86033526911885,0.0,21.520022354176383,True,True
1599109230.6395087,101.94726796939139,91.99635012143402,0.56,21.520022354176383,True,True
1599109231.108077,101.29381734847459,92.26839668750408,0.88,28.70860025375818,True,True
1599109231.5905445,100.67487883583841,92.26839668750408,1.15,28.70860025375818,True,True
1599109232.1356053,100.05605698387079,92.43843720990249,1.52,28.70860025375818,True,True
1599109232.6183085,99.54046117544442,92.57447595308207,1.92,41.68408066078497,True,True
1599109233.222052,98.99058151551027,92.81255728491422,2.2,41.68408066078497,True,True
1599109233.6944025,98.68131465465639,92.88058368615943,2.55,49.864365372835536,True,True
1599109234.308615,98.3377189527295,93.05065584156371,2.87,49.864365372835536,True,True
1599109234.7694423,98.13157877849936,93.25475403107507,3.29,56.94852196150144,True,True
1599109235.32608,97.89109825328042,93.35680787320962,3.73,56.94852196150144,True,True
1599109235.7992976,97.68498609578138,93.42484552645442,4.19,59.82990816796064,True,True
1599109236.3836942,97.58193486478889,93.56092505370947,4.81,59.82990816796064,True,True
1599109236.8667595,97.41018999394622,93.52690464427319,5.36,57.993643240342315,True,True
1599109237.437182,97.27280055919177,93.66298839266392,5.87,57.993643240342315,True,True
1599109237.8880115,97.10107184196681,93.73103237761336,6.6,53.090298498189156,True,True
1599109238.348236,96.99803891840783,93.73103237761336,7.27,53.090298498189156,True,True
1599109238.913008,96.860666710938,93.86712456945521,8.06,53.090298498189156,True,True
1599109239.3718524,96.7233002444563,93.90114849705114,8.65,46.73300909541713,True,True
1599109239.9978104,96.58593951824328,93.96919740788157,9.51,46.73300909541713,True,True
1599109240.5049918,96.48292274020174,94.03724772630305,10.45,44.79346945133801,True,True
1599109241.120101,96.31123528374454,94.07127341338807,11.23,44.79346945133801,True,True
1599109241.5858095,96.13955679308431,94.10529945240343,12.22,43.95397471682565,True,True
1599109242.162543,96.03655400168712,94.07127341338807,13.03,43.95397471682565,True,True
1599109242.6533601,95.89922196602625,94.13932584336003,13.99,44.630919431648614,True,True
1599109243.2690654,95.76189566631867,94.20737968114155,14.84,44.630919431648614,True,True
1599109243.744305,95.52158844180695,94.41154964221698,15.66,45.12312944656,True,True
1599109244.3215785,95.38427791226623,94.30946307764769,16.78,45.12312944656,True,True
1599109244.8126078,95.21264781265195,94.34349158048255,17.69,46.55054112746384,True,True
1599109245.2744823,95.10967405224413,94.34349158048255,18.56,46.55054112746384,True,True
1599109245.7939343,95.00670351598697,94.34349158048255,19.61,46.55054112746384,True,True
1599109246.2936456,94.86941448246596,94.51363937514381,20.58,48.75097582977682,True,True
1599109246.8627372,94.83509311951475,94.44557920113836,21.67,48.75097582977682,True,True
1599109247.3328676,94.6978112490905,94.51363937514381,22.54,49.115060925354626,True,True
1599109247.9229472,94.66349167677345,94.58170095743985,23.7,49.115060925354626,True,True
1599109248.3756895,94.56053510833662,94.51363937514381,24.45,49.20800841836398,True,True
1599109248.9593961,94.49189918636176,94.54766999025044,25.48,49.20800841836398,True,True
1599109249.4466872,94.42326469653555,94.64976394811357,26.49,49.04358932124755,True,True
1599109250.0144372,94.35463163876788,94.61573227672406,27.37,49.04358932124755,True,True
1599109250.4695385,94.25168473703144,94.75186107502323,28.31,48.19011246791105,True,True
1599109250.9407518,94.21736981905144,94.71782834725208,29.24,48.19011246791105,True,True
1599109251.4824088,94.11442721275205,94.78589415494325,30.41,48.19011246791105,True,True
1599109251.960153,94.0801137264949,94.95606483716232,31.15,47.85296150026029,False,False
1599109252.5734894,93.94286336038182,94.88799550770726,31.81,47.85296150026029,False,False
1599109253.045668,93.90855166352648,94.95606483716232,31.86,47.927061641197454,False,False
1599109253.5835667,93.80561871999542,94.99010003020608,31.89,47.927061641197454,False,False
1599109254.0591092,93.77130845445967,95.05817147298163,31.92,48.428909028213035,False,False
1599109254.6465564,93.77130845445967,95.12624432474726,31.94,48.428909028213035,False,False
