Time,Boiler Temperature,Group Temperature,Weight,Avg. PID,Solenoid,Pump
1593343876.1014454,104.64384133206745,93.88992056204549,0.0,7.20969120184796,True,True
1593343876.5910354,104.67731744644963,93.92445509052577,0.0,7.2075161700981285,True,True
1593343877.064911,104.67731744644963,93.92445509052577,0.0,7.2075161700981285,True,True
1593343877.570101,104.64384133206745,93.88992056204549,0.0,7.2075161700981285,False,False
1593343878.0550094,104.54341503934901,93.88992056204549,0.0,7.121503367731262,False,False
1593343878.5381167,104.17521160918916,93.95898998152532,0.0,7.121503367731262,False,False
1593343879.0345938,103.77358228005292,94.0625968297527,0.0,7.121503367731262,False,False
1593343879.523212,103.30507687624105,94.23528216157932,0.0,11.473627962125448,False,False
1593343880.024146,102.93701242141398,94.54613860500531,0.0,11.473627962125448,True,True
1593343880.5184984,102.53553464838015,94.71884932396142,0.0,11.473627962125448,True,True
1593343881.0038166,102.2679100877468,94.85702442913116,0.0,22.94279844904471,True,True
1593343881.4917,101.93341007662961,94.99520533954176,0.0,22.94279844904471,True,True
1593343881.978383,101.49861102503188,95.1333920559254,0.0,22.94279844904471,True,True
1593343882.4825573,100.86323907389246,95.27158457901349,0.0,33.76016809867483,True,True
1593343882.9643257,100.0608397007344,95.44433339966696,0.0,33.76016809867483,True,True
1593343883.5097032,99.1249548388522,95.68619699582692,0.94,33.76016809867483,True,True
1593343883.9810777,98.1893365569122,95.89352281051185,1.95,50.61556692542845,True,True
1593343884.464697,97.2205841244882,96.06630430984147,2.98,50.61556692542845,True,True
1593343884.9565103,96.41907386495917,96.1699775680844,4.11,50.61556692542845,True,True
1593343885.4659822,95.68452775890411,96.27365409568935,4.9,69.98899444153557,True,True
1593343885.9551497,94.98352315385382,96.41189455203775,6.17,69.98899444153557,True,True
1593343886.4667106,94.44952468001988,96.5155787093568,7.55,69.98899444153557,True,True
1593343886.9768565,93.91561288204092,96.55014082186882,8.55,85.8491698550193,True,True
1593343887.4756587,93.51523588920301,96.61926613706892,10.14,85.8491698550193,True,True
1593343887.954282,93.18162560773996,96.72295683548387,11.25,92.91790119167925,True,True
1593343888.4505153,92.8814052696473,96.75752112849824,12.8,92.91790119167925,True,True
1593343888.9317625,92.58121231715167,96.75752112849824,14.32,92.91790119167925,True,True
1593343889.412602,92.31439712147538,96.8612161883313,15.9,90.1875124378515,True,True
1593343889.9049132,92.04760355262107,96.89578193524369,17.14,90.1875124378515,True,True
1593343890.426846,91.81417691649209,96.89578193524369,19.51,90.1875124378515,True,True
1593343890.9187894,91.5474238837582,96.89578193524369,20.86,80.16258169398569,True,True
1593343891.4153924,91.24735255441888,96.8612161883313,22.59,80.16258169398569,True,True
1593343891.9260805,91.01398264817,96.82665080491068,24.64,80.16258169398569,True,True
1593343892.4245396,90.68062575604912,96.75752112849824,25.97,74.20752140611344,True,True
1593343892.9525807,90.34730260556822,96.65382933978067,28.06,74.20752140611344,True,True
1593343893.4641557,90.04734061077122,96.65382933978067,29.79,73.33234156856903,False,False
1593343893.9639037,89.74740593094133,96.55014082186882,31.5,73.33234156856903,False,False
1593343894.4696589,89.38085618355518,96.48101696022242,31.57,74.8993797841699,False,False
1593343894.964899,89.11430016317645,96.41189455203775,31.63,74.8993797841699,False,False
1593343895.4560034,88.81445041554763,96.34277359722431,31.66,77.26223434131704,False,False
1593343895.9705703,88.58125280878252,96.23909488987286,31.69,77.26223434131704,False,False
