Time,Boiler Temperature,Group Temperature,Weight,Avg. PID,Solenoid,Pump
1595566652.0438159,105.21647464482128,88.13840125281403,0.0,4.8776904359452535,True,True
1595566652.563971,105.14761565005661,88.1042009552853,0.0,4.8776904359452535,True,True
1595566653.0357838,105.18204496666367,88.13840125281403,0.0,4.8776904359452535,False,False
1595566653.6095362,105.11318669498883,88.13840125281403,0.0,4.576836959435591,False,False
1595566654.0655851,104.97547448988406,88.13840125281403,0.0,4.576836959435591,False,False
1595566654.6296308,104.73449204758646,88.2068029126174,0.0,5.278599060460851,False,False
1595566655.0852945,104.45910522604069,88.30940806435417,0.0,5.278599060460851,False,False
1595566655.6558342,104.25258028529198,88.41201641079412,0.0,8.608085036981203,True,True
1595566656.1193848,104.08048610230077,88.54883250943509,0.0,8.608085036981203,True,True
1595566656.6541357,103.90840094897443,88.61724268897758,0.0,12.7390142964678,True,True
1595566657.1255293,103.77073932671655,88.68565428878627,0.0,12.7390142964678,True,True
1595566657.5864632,103.52984538907312,88.78827435169201,0.0,16.43230601981769,True,True
1595566658.0728314,103.2201506038983,88.95931489245159,0.0,16.43230601981769,True,True
1595566658.5326104,102.84167445379411,88.99352406609063,0.0,16.43230601981769,True,True
1595566659.0445995,102.3944407383462,89.13036431263922,0.0,24.43575589664485,True,True
1595566659.50974,101.80968860574346,89.30142261363817,0.0,24.43575589664485,True,True
1595566660.0888608,101.22504063955391,89.54091915743285,0.0,24.43575589664485,True,True
1595566660.5528243,100.50297217770381,89.64356586360314,0.0,34.49844521530218,True,True
1595566661.1039593,99.98730619872983,89.81465081533683,0.0,34.49844521530218,True,True
1595566661.5825298,99.43735172663044,89.98574465341794,0.0,43.22175985348541,True,True
1595566662.0417895,99.02494629745011,90.08840522228883,0.0,43.22175985348541,True,True
1595566662.5330899,98.68131465465639,90.22529095843028,0.0,43.22175985348541,True,True
1595566662.9951785,98.3377189527295,90.39640612939462,0.0,56.22908341241252,True,True
1595566663.588831,98.09722334015902,90.46485468719858,0.0,56.22908341241252,True,True
1595566664.0442166,97.92545153648742,90.56753019141567,0.0,60.18137781825512,True,True
1595566664.5762994,97.75368871183352,90.80711881785973,0.0,60.18137781825512,True,True
1595566665.0345852,97.65063532638393,90.7386631458797,0.0,60.18137781825512,True,True
1595566665.611286,97.5475851725695,90.8755759129412,0.0,58.89551941429922,True,True
1595566666.0716386,97.41018999394622,90.8755759129412,0.0,58.89551941429922,True,True
1595566666.6499372,97.34149455863059,90.97826422407313,0.0,53.15752710344077,True,True
1595566667.104969,97.34149455863059,91.04672487729623,0.0,53.15752710344077,True,True
1595566667.5622137,97.27280055919177,91.04672487729623,0.1,46.79431012324313,True,True
1595566668.0835257,97.27280055919177,91.11518695393204,0.07,46.79431012324313,True,True
1595566668.5556035,97.23845409789823,91.21788273797748,0.0,46.79431012324313,True,True
1595566669.111748,97.23845409789823,91.18365045406841,0.0,40.29175896630814,True,True
1595566669.5743437,97.30714737943225,91.18365045406841,0.08,40.29175896630814,True,True
1595566670.1486235,97.30714737943225,91.21788273797748,0.14,37.12699944900412,True,True
1595566670.605855,97.41018999394622,91.25211537779471,0.15,37.12699944900412,True,True
1595566671.161465,97.41018999394622,91.28634837353178,0.16,34.565508691669024,False,False
1595566671.6279836,97.47888686522916,91.35481543280895,0.28,34.565508691669024,False,False
1595566672.203509,97.5475851725695,91.32058172519956,0.28,32.17297708489652,False,False
1595566672.646443,97.65063532638393,91.32058172519956,0.29,32.17297708489652,False,False
1595566673.1070507,97.71933722426094,91.42328391589795,0.29,30.004855579901154,False,False
1595566673.6240578,97.82239276430316,91.49175382288779,0.28,30.004855579901154,False,False
